,investment,company,sector,horizon,amount,Volatility_Buy,Volatility_sell,Sharpe Ratio,expected_return (yearly),PE_ratio,ESG_ranking
3197,1,0,0,480,15000,0.21400334802641396,0.2756844134678535,0.21400334802641396,0.32319403011741993,14.21,16.5
3198,0,10,1,2,1000,0.17557672442448144,0.17644466839303388,0.17557672442448144,-0.0005804182778953423,0.0,30.3
3199,1,27,4,6,15000,0.18918652237417843,0.1887680181265388,0.18918652237417843,0.0024996446803871894,12.46,27.9
3200,1,6,1,20,200,0.20189147520945727,0.20162456747675822,0.20189147520945727,-0.0006562693414965443,9.88,29.7
3201,1,7,1,5,50000,0.24084190425175941,0.24454160558925556,0.24084190425175941,0.000560033143719184,4.73,30.6
3202,1,6,1,420,100,0.2364059226769923,0.20800229215122654,0.2364059226769923,-0.013781656171427431,10.36,29.7
3203,0,10,1,480,10000,0.1240533836243344,0.15683410621751243,0.1240533836243344,-0.13930038669488215,0.0,30.3
3204,0,2,0,1,200,0.230540956573013,0.2302632545234159,0.230540956573013,0.000597910738422281,25.88,14.7
3205,1,26,4,720,1500,0.33740416160208303,0.22260415367956835,0.33740416160208303,0.37302346707119594,9.93,26.3
3206,1,12,2,20,50000,0.2115156660770893,0.21485158153973014,0.2115156660770893,0.0053168889634468905,12.95,27.3
3207,1,23,4,2,20000,0.44576013450728014,0.44579875219820847,0.44576013450728014,6.295698843445322e-05,4.4,26.9
3208,0,24,4,300,1000,0.4843411441525237,0.31348866307885154,0.4843411441525237,-0.1158340190229911,0.0,30.0
3209,0,25,4,480,200,0.0,0.3640697277023192,0.0,-0.05194089868210468,9.66,24.8
3210,1,23,4,420,1500,0.44188013478088356,0.28846824776035146,0.44188013478088356,0.013220967571235174,6.19,26.9
3211,1,22,4,5,100,0.19245501936533554,0.19189502140923465,0.19245501936533554,0.002016875061928921,15.99,19.8
3214,0,17,2,330,5000,0.4902114772071799,0.33141816577297656,0.4902114772071799,0.23714654266591614,8.94,12.0
3215,1,16,2,70,20000,0.19490820998582403,0.205316784310223,0.19490820998582403,0.03210808618673991,27.78,22.3
3216,1,27,4,60,300,0.19510988644286642,0.16954902755052126,0.19510988644286642,0.024996446803871895,12.09,27.9
3217,0,7,1,180,300,0.2482948166314713,0.2588925706247445,0.2482948166314713,0.02016119317389063,9.07,30.6
3218,1,15,2,330,2000,0.40275789354106756,0.3489711345838433,0.40275789354106756,0.006197287641021495,9.66,12.9
3219,1,0,0,50,5000,0.23885440777882874,0.23365370437848243,0.23885440777882874,0.033666044803897906,11.51,16.5
3220,1,4,0,2,300,0.2611368458401289,0.2612859791244313,0.2611368458401289,0.00165270535681106,26.46,31.6
3221,1,12,2,480,2000,0.16276885644949599,0.19546793110048102,0.16276885644949599,0.12760533512272537,13.21,27.3
3222,1,22,4,330,400,0.19442893576660433,0.19985373366931294,0.19442893576660433,0.1331137540873088,24.77,19.8
3223,0,10,1,60,100,0.18658851426102852,0.18205052025993318,0.18658851426102852,-0.01741254833686027,0.0,30.3
3224,1,0,0,240,500,0.28197090523530227,0.20699503385804774,0.28197090523530227,0.16159701505870996,10.47,16.5
3226,1,6,1,150,15000,0.23819367024526802,0.20749985990509376,0.23819367024526802,-0.004922020061224082,6.25,29.7
3227,1,1,0,120,3000,0.3066379527445614,0.28967507151208327,0.3066379527445614,0.10809459406894903,191.6,27.4
3228,0,26,4,40,3000,0.264510178051517,0.26470926361153374,0.264510178051517,0.02072352594839977,13.78,26.3
3229,0,15,2,660,400,0.22980772069664415,0.42376179521690777,0.22980772069664415,0.01239457528204299,10.87,12.9
3231,0,10,1,70,300,0.17975426067967076,0.18500475104635172,0.17975426067967076,-0.02031463972633698,0.0,30.3
3232,0,20,3,6,400,0.14583222621297362,0.13987914524088058,0.14583222621297362,0.0012698961647244977,17.44,25.1
3233,1,7,1,150,500,0.2557087948303578,0.2479992958475858,0.2557087948303578,0.016800994311575522,3.98,30.6
3234,0,2,0,15,300,0.19058286712167602,0.19650874182932748,0.19058286712167602,0.008968661076334214,16.1,14.7
3235,1,4,0,2,1500,0.4717486713149616,0.4716495362481005,0.4717486713149616,0.00165270535681106,73.14,31.6
3236,1,17,2,180,1500,0.36405686122375636,0.34653090850797225,0.36405686122375636,0.12935265963595424,9.71,12.0
3237,1,11,1,90,10000,0.35999084912264956,0.3464694086380979,0.35999084912264956,0.010989574292586847,12.3,16.3
3238,1,27,4,120,500,0.19208225685354122,0.1937488137340289,0.19208225685354122,0.04999289360774379,11.07,27.9
3240,1,0,0,720,5000,0.2735899939544521,0.1705551407825631,0.2735899939544521,0.48479104517612986,10.35,16.5
3241,1,6,1,30,15000,0.2327111507888132,0.22636262096710286,0.2327111507888132,-0.0009844040122448164,7.01,29.7
3242,1,13,2,40,2000,0.23669028321017602,0.22396489619373844,0.23669028321017602,0.0009513577197346193,9.32,14.5
3244,1,25,4,50,15000,0.35958700328475884,0.3660465084535471,0.35958700328475884,-0.005410510279385904,13.36,24.8
3245,1,14,2,180,1000,0.2539688575881435,0.30290017508925127,0.2539688575881435,0.056279087251578284,10.14,14.8
3246,0,25,4,660,400,0.0,0.3549133724097362,0.0,-0.07141873568789393,0.0,24.8
3247,1,1,0,5,200,0.26324138095119776,0.2639343984279672,0.26324138095119776,0.004503941419539543,134.8,27.4
3248,1,22,4,1,100,0.21411334169495733,0.21411232305174166,0.21411334169495733,0.00040337501238578427,12.7,19.8
3249,0,1,0,4,500,0.34986102443762684,0.3363598699796625,0.34986102443762684,0.0036031531356316344,545.07,27.4
3250,1,12,2,30,25000,0.2313644244199255,0.22927862934799528,0.2313644244199255,0.007975333445170336,48.88,27.3
3252,1,26,4,240,200,0.27153760658901865,0.23735572182037323,0.27153760658901865,0.12434115569039864,14.74,26.3
3253,1,1,0,600,20000,0.3389209261723119,0.1921269976750826,0.3389209261723119,0.5404729703447452,545.07,27.4
3254,1,4,0,270,400,0.24538725267911957,0.31592790642278534,0.24538725267911957,0.2231152231694931,79.82,31.6
3255,1,13,2,5,15000,0.2280643203741796,0.22755785393456074,0.2280643203741796,0.00011891971496682742,12.68,14.5
3256,0,20,3,90,5000,0.12152677189200074,0.12339837586647509,0.12152677189200074,0.019048442470867465,18.91,25.1
3257,1,16,2,330,5000,0.14879757413907269,0.18929207773891552,0.14879757413907269,0.15136669202320244,25.33,22.3
3258,1,21,3,15,25000,0.0,0.0,0.0,-0.002537687435362165,0.0,20.5
3259,1,9,1,150,4000,0.38266170705092056,0.31691853184225677,0.38266170705092056,0.21194668291725474,0.0,31.1
3260,0,25,4,270,200,0.17411873992057328,0.22099662068669887,0.17411873992057328,-0.02921675550868388,43.55,24.8
3261,1,12,2,3,300,0.1320610999946906,0.13208582729421275,0.1320610999946906,0.0007975333445170335,13.49,27.3
3262,0,20,3,4,500,0.11056179175130262,0.11018152875710013,0.11056179175130262,0.0008465974431496651,14.54,25.1
3263,1,16,2,540,10000,0.14018196476463804,0.18538938689532344,0.14018196476463804,0.24769095058342216,22.08,22.3
3264,1,2,0,120,100,0.25875186822726265,0.24852306926568302,0.25875186822726265,0.07174928861067371,13.42,14.7
3265,1,3,0,80,200,0.1960897576407411,0.24847006051689655,0.1960897576407411,0.04194595768399584,25.92,22.8
3266,1,27,4,50,10000,0.25036152871028794,0.23116414660767576,0.25036152871028794,0.02083037233655991,12.38,27.9
3267,1,16,2,180,100,0.2121463918306088,0.18260948765840643,0.2121463918306088,0.08256365019447406,27.02,22.3
3268,0,11,1,40,400,0.23086982509738815,0.21239623613789807,0.23086982509738815,0.00488425524114971,13.65,16.3
3269,1,18,3,600,5000,0.13572380588461885,0.14616836878817477,0.13572380588461885,0.105887910906864,26.24,25.1
3270,1,13,2,70,50,0.23180299807048077,0.2269377972594887,0.23180299807048077,0.001664876009535584,10.59,14.5
3271,1,4,0,720,200,0.49619388605032005,0.2605145665249804,0.49619388605032005,0.5949739284519816,119.6,31.6
3272,1,3,0,270,5000,0.2573441464257045,0.16224562717400579,0.2573441464257045,0.14156760718348593,26.82,22.8
3274,0,23,4,4,1500,0.44108606216364127,0.4427365240426449,0.44108606216364127,0.00012591397686890644,6.19,26.9
3275,1,1,0,7,400,0.33194581138265333,0.3310393100436076,0.33194581138265333,0.006305517987355361,0.0,27.4
3276,0,15,2,270,200,0.4300167825525259,0.42974590129635415,0.4300167825525259,0.005070508069926678,11.1,12.9
3277,1,7,1,40,100,0.24104920099290647,0.2443748807625762,0.24104920099290647,0.004480265149753472,17.04,30.6
3278,1,7,1,720,5000,0.23698631135835735,0.2638653737368614,0.23698631135835735,0.08064477269556251,23.98,30.6
3279,1,25,4,6,25000,0.0,0.0,0.0,-0.0006492612335263085,0.0,24.8
3281,1,22,4,480,50,0.19876409375483955,0.20070313823881752,0.19876409375483955,0.19362000594517645,16.26,19.8
3282,1,6,1,30,20000,0.23966177178848797,0.23356389878895942,0.23966177178848797,-0.0009844040122448164,6.25,29.7
3283,0,12,2,720,25000,0.12325145472555861,0.213261309882869,0.12325145472555861,0.19140800268408806,14.01,27.3
3284,0,11,1,100,25000,0.23599413160844357,0.25392609085005874,0.23599413160844357,0.012210638102874274,13.07,16.3
3285,1,25,4,15,500,0.18616149981379826,0.19240940742902954,0.18616149981379826,-0.0016231530838157712,31.86,24.8
3286,1,2,0,60,25000,0.21469045135978007,0.19530892311753792,0.21469045135978007,0.03587464430533686,13.96,14.7
3287,1,8,1,40,3000,0.2431885221657148,0.22606893876208262,0.2431885221657148,-0.001004992857862628,13.82,28.5
3288,1,6,1,660,5000,0.22154944602927248,0.1983797805006121,0.22154944602927248,-0.021656888269385964,6.5,29.7
3289,1,12,2,50,500,0.12473026025158723,0.13633970540010404,0.12473026025158723,0.013292222408617226,13.49,27.3
3290,1,16,2,50,1000,0.1697642020491086,0.18031249249360565,0.1697642020491086,0.022934347276242793,29.45,22.3
3291,0,10,1,360,100,0.18299976483284547,0.16123999608549858,0.18299976483284547,-0.10447529002116161,0.0,30.3
3295,0,0,0,5,20000,0.21792001879998005,0.21745727469261317,0.21792001879998005,0.003366604480389791,14.06,16.5
3296,0,1,0,3,500,0.27318807680720425,0.27383487229587256,0.27318807680720425,0.0027023648517237255,687.57,27.4
3297,0,8,1,540,20000,0.19329354158851433,0.2536460473751516,0.19329354158851433,-0.01356740358114548,10.6,28.5
3298,1,2,0,4,1500,0.25218212535610407,0.25152981144604797,0.25218212535610407,0.002391642953689124,13.96,14.7
3300,1,5,0,30,1500,0.376855143739656,0.3785616736864959,0.376855143739656,0.040530177220659026,37.02,12.9
3301,1,13,2,40,50,0.42291295953756913,0.4298252156580496,0.42291295953756913,0.0009513577197346193,4.33,14.5
3302,0,17,2,30,400,0.336132698428844,0.348919301361409,0.336132698428844,0.021558776605992376,9.65,12.0
3303,1,17,2,80,500,0.35420653297431764,0.35244175794965854,0.35420653297431764,0.057490070949313,10.45,12.0
3304,1,19,3,4,200,0.10039870253855464,0.09874535378715349,0.10039870253855464,0.0008701756483531058,20.88,17.6
3305,0,14,2,2,50000,0.26193974780487594,0.26200427900089984,0.26193974780487594,0.0006253231916842032,10.27,14.8
3306,1,16,2,270,1500,0.18898767329200983,0.17428081907640564,0.18898767329200983,0.12384547529171108,27.23,22.3
3307,1,11,1,30,400,0.31753602299600414,0.3141743017273036,0.31753602299600414,0.003663191430862282,12.02,16.3
3308,1,22,4,540,50000,0.1966067731326799,0.19999156921484507,0.1966067731326799,0.2178225066883235,13.47,19.8
3309,0,20,3,10,3000,0.1298449326538553,0.1262171125553278,0.1298449326538553,0.0021164936078741626,14.07,25.1
3310,1,12,2,180,20000,0.17863952836018826,0.15304952936930802,0.17863952836018826,0.047852000671022014,13.96,27.3
3311,0,19,3,150,5000,0.12856573104811903,0.14014941348281923,0.12856573104811903,0.03263158681324147,15.11,17.6
3312,1,22,4,150,1000,0.19426510221410032,0.19492727346294864,0.19426510221410032,0.06050625185786764,15.19,19.8
3313,1,4,0,210,50,0.1710191271378864,0.2638014805943877,0.1710191271378864,0.1735340624651613,32.74,31.6
3314,0,10,1,420,4000,0.17872177274365691,0.17950870753726322,0.17872177274365691,-0.12188783835802189,0.0,30.3
3315,0,0,0,80,1500,0.17124202886810777,0.1783753227242273,0.17124202886810777,0.053865671686236655,16.06,16.5
3316,1,26,4,660,400,0.23132777683430267,0.2573594828978082,0.23132777683430267,0.34193817814859623,13.48,26.3
3317,1,4,0,420,100,0.20563118535956176,0.2389338261633832,0.20563118535956176,0.3470681249303226,35.29,31.6
3319,0,8,1,600,5000,0.24589865985199297,0.15390745664271457,0.24589865985199297,-0.015074892867939421,11.16,28.5
3321,0,11,1,420,10000,0.25086502427001234,0.3895450914369728,0.25086502427001234,0.051284680032071955,13.07,16.3
3322,1,21,3,2,50000,0.0,0.0,0.0,-0.0003383583247149553,0.0,20.5
3324,1,0,0,180,50000,0.27592495521079974,0.27625456036501395,0.27592495521079974,0.12119776129403247,10.35,16.5
3325,1,11,1,40,200,0.19973499865817365,0.19718509396672435,0.19973499865817365,0.00488425524114971,14.95,16.3
3326,1,15,2,210,500,0.4397517476321498,0.39747891352580467,0.4397517476321498,0.003943728498831861,9.65,12.9
3327,1,5,0,600,25000,0.4195875467743584,0.43618463684522346,0.4195875467743584,0.8106035444131806,37.17,12.9
3328,1,9,1,4,20000,0.39350167198813546,0.3915336210223879,0.39350167198813546,0.005651911544460127,0.0,31.1
3329,0,7,1,3,2000,0.25693634389415493,0.25585136574369105,0.25693634389415493,0.00033601988623151044,5.08,30.6
3330,1,15,2,420,15000,0.22370858896802864,0.26285625536445356,0.22370858896802864,0.007887456997663722,9.38,12.9
3331,1,0,0,5,2000,0.2565646280525805,0.2602002025959329,0.2565646280525805,0.003366604480389791,11.02,16.5
3332,0,22,4,660,10000,0.18589178823075048,0.2389856814939698,0.18589178823075048,0.2662275081746176,16.37,19.8
3333,0,22,4,300,10000,0.1946393586829533,0.238913420717735,0.1946393586829533,0.12101250371573528,12.5,19.8
3334,0,21,3,60,20000,0.24419173519202642,0.24652780114908743,0.24419173519202642,-0.01015074974144866,0.0,20.5
3335,1,6,1,360,3000,0.24609287076794018,0.21286645087528647,0.24609287076794018,-0.011812848146937798,6.25,29.7
3336,1,1,0,720,50000,0.28258006931452934,0.3622451958609167,0.28258006931452934,0.6485675644136941,152.72,27.4
3337,1,9,1,60,15000,0.6584956359221676,0.6882614695302033,0.6584956359221676,0.08477867316690191,0.0,31.1
3338,0,10,1,360,15000,0.1273907563672632,0.12589967919143644,0.1273907563672632,-0.10447529002116161,0.0,30.3
3339,1,15,2,90,1000,0.3971078337953782,0.34316055362258985,0.3971078337953782,0.001690169356642226,9.66,12.9
3340,1,4,0,480,4000,0.27469905647942927,0.26226256951139437,0.27469905647942927,0.39664928563465435,35.29,31.6
3341,1,22,4,720,3000,0.25561012564335567,0.1941578237129538,0.25561012564335567,0.29043000891776466,9.96,19.8
3342,1,2,0,3,100,0.18595540015388143,0.1893932728921373,0.18595540015388143,0.0017937322152668427,16.7,14.7
3343,0,27,4,70,1000,0.1984888404399938,0.19739563640562463,0.1984888404399938,0.029162521271183878,12.76,27.9
3344,1,5,0,180,400,0.35791407366330485,0.35043079400286153,0.35791407366330485,0.24318106332395417,26.56,12.9
3345,0,7,1,80,2000,0.27318522393071354,0.2886407675258204,0.27318522393071354,0.008960530299506945,0.0,30.6
3346,1,27,4,5,1500,0.2639833965233096,0.26313342312833155,0.2639833965233096,0.002083037233655991,9.22,27.9
3348,0,8,1,660,500,0.15752503705121765,0.20474067783082728,0.15752503705121765,-0.016582382154733365,7.51,28.5
3349,1,16,2,20,100,0.1743764923086194,0.16651889668356964,0.1743764923086194,0.009173738910497118,24.61,22.3
3351,0,20,3,2,5000,0.13275497400802402,0.13866196096604988,0.13275497400802402,0.00042329872157483256,27.12,25.1
3352,1,27,4,660,2000,0.19045098410062952,0.21318255601370648,0.19045098410062952,0.27496091484259083,11.07,27.9
3353,0,4,0,80,200,0.34509678377610675,0.3824128417641139,0.34509678377610675,0.0661082142724424,24.81,31.6
3354,0,20,3,270,200,0.12352772175198573,0.12862499703433997,0.12352772175198573,0.05714532741260239,18.91,25.1
3355,0,6,1,150,300,0.21629348647164456,0.2119111402943881,0.21629348647164456,-0.004922020061224082,14.54,29.7
3356,1,5,0,420,300,0.27125734199148915,0.37832484188941096,0.27125734199148915,0.5674224810892264,19.17,12.9
3357,1,26,4,540,300,0.2328997132520572,0.32396435719965205,0.2328997132520572,0.2797676003033969,19.75,26.3
3358,0,9,1,330,20000,0.4186171301954501,0.5936319021704032,0.4186171301954501,0.46628270241796044,0.0,31.1
3359,1,10,1,120,20000,0.17943775454210548,0.14827769217757664,0.17943775454210548,-0.03482509667372054,0.0,30.3
3360,1,25,4,600,1500,0.3474286067628285,0.18115675467026732,0.3474286067628285,-0.06492612335263084,9.38,24.8
3362,1,8,1,60,300,0.24479621323845382,0.25307850547678185,0.24479621323845382,-0.0015074892867939422,10.33,28.5
3363,0,9,1,480,5000,0.37441831966134487,0.4176636423291849,0.37441831966134487,0.6782293853352153,0.0,31.1
3364,0,21,3,540,1000,0.0,0.2416224919748948,0.0,-0.09135674767303793,0.0,20.5
3365,0,15,2,120,25000,0.4230933936792533,0.43455689132659925,0.4230933936792533,0.0022535591421896347,11.09,12.9
3366,1,2,0,2,4000,0.22240296883459784,0.22237405398660637,0.22240296883459784,0.001195821476844562,45.35,14.7
3367,1,26,4,2,400,0.2120816327625047,0.2136892814196315,0.2120816327625047,0.0010361762974199888,17.8,26.3
3368,0,7,1,3,10000,0.2788557177781618,0.2797169867443166,0.2788557177781618,0.00033601988623151044,65.78,30.6
3369,1,20,3,300,10000,0.15789579557773092,0.14387227152543594,0.15789579557773092,0.06349480823622489,23.06,25.1
3370,0,17,2,300,1000,0.49134825208660515,0.3349172707690812,0.49134825208660515,0.21558776605992375,8.94,12.0
3372,1,18,3,5,200,0.16053537848844918,0.15990362791637205,0.16053537848844918,0.0008823992575572,15.55,25.1
3373,0,3,0,90,3000,0.29804961903756927,0.29860763811526875,0.29804961903756927,0.04718920239449531,33.11,22.8
3374,1,17,2,90,2000,0.36529620536988533,0.34423448667097245,0.36529620536988533,0.06467632981797712,8.34,12.0
3375,0,13,2,30,4000,0.4016100712037157,0.4119744040892229,0.4016100712037157,0.0007135182898009645,12.64,14.5
3376,1,27,4,15,300,0.19968802294311394,0.21393736522786713,0.19968802294311394,0.006249111700967974,10.41,27.9
3377,1,6,1,70,50000,0.20736988216466823,0.21093216776298399,0.20736988216466823,-0.002296942695237905,5.06,29.7
3378,1,5,0,240,500,0.36017648948858344,0.4467172924857582,0.36017648948858344,0.3242414177652722,37.02,12.9
3379,1,26,4,660,20000,0.30014608196297093,0.20864349274257907,0.30014608196297093,0.34193817814859623,9.39,26.3
3380,0,7,1,210,5000,0.24147866339219046,0.235185244851919,0.24147866339219046,0.02352139203620573,13.44,30.6
3381,0,8,1,180,3000,0.17659852042597574,0.20446295747623713,0.17659852042597574,-0.004522467860381826,4.92,28.5
3382,1,27,4,420,50,0.1918671169078595,0.20747848115939385,0.1918671169078595,0.17497512762710327,12.76,27.9
3383,0,24,4,30,1500,0.3090415025119854,0.31428281946850734,0.3090415025119854,-0.01158340190229911,0.0,30.0
3384,1,3,0,240,10000,0.2979958542189454,0.20765170014318027,0.2979958542189454,0.12583787305198751,31.38,22.8
3385,0,23,4,6,400,0.0,0.0,0.0,0.00018887096530335962,0.0,26.9
3386,0,8,1,330,200,0.16189935198638264,0.20510555799945573,0.16189935198638264,-0.008291191077366682,6.04,28.5
3387,0,8,1,7,20000,0.20887870605020822,0.20735934145233983,0.20887870605020822,-0.00017587375012595994,10.6,28.5
3388,1,14,2,2,15000,0.18466618327915751,0.18441147307664946,0.18466618327915751,0.0006253231916842032,20.44,14.8
3389,0,22,4,60,15000,0.19182872784368493,0.19360059990930747,0.19182872784368493,0.024202500743147056,12.5,19.8
